id,player,piece,start,result,Site,survived,victory,survived_or_victory,match_name,killed_by
B-P-e,black,Pawn,e6,black wins,https://lichess.org/ss0iwnw9,True,False,True,namesnik (white) vs cheesedout (black),
W-P-a,white,Pawn,a2,black wins,https://lichess.org/ss0iwnw9,True,True,True,namesnik (white) vs cheesedout (black),
W-P-b,white,Pawn,b2,black wins,https://lichess.org/ss0iwnw9,True,True,True,namesnik (white) vs cheesedout (black),
W-P-f,white,Pawn,,black wins,https://lichess.org/ss0iwnw9,False,True,False,namesnik (white) vs cheesedout (black),B-Q
W-P-g,white,Pawn,g2,black wins,https://lichess.org/ss0iwnw9,True,True,True,namesnik (white) vs cheesedout (black),
B-P-a,black,Pawn,a7,black wins,https://lichess.org/ss0iwnw9,True,False,True,namesnik (white) vs cheesedout (black),
B-P-b,black,Pawn,b7,black wins,https://lichess.org/ss0iwnw9,True,False,True,namesnik (white) vs cheesedout (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/ss0iwnw9,True,False,True,namesnik (white) vs cheesedout (black),
B-Q,black,Queen,g2,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
W-P-f,white,Pawn,e3,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
B-P-e,black,Pawn,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-P-f
W-B-c,white,Bishop,b2,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
B-B-c,black,Bishop,c6,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
W-Q,white,Queen,c7,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
W-P-h,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-Q
B-B-f,black,Bishop,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-P-h
W-P-c,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-B-f
B-P-b,black,Pawn,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-Q
W-P-b,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-P-b
B-N-b,black,Knight,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-P-b
W-N-b,white,Knight,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-P-e
B-N-g,black,Knight,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-N-b
W-B-f,white,Bishop,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-N-g
B-R-h,black,Rook,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-B-c
B-K,black,King,g8,black wins,https://lichess.org/itu1z30t,True,False,False,jesse (white) vs ow055 (black),
W-N-g,white,Knight,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-B-f
B-P-a,black,Pawn,a6,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
W-K,white,King,g1,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
W-R-h,white,Rook,f1,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
B-P-g,black,Pawn,g6,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
B-P-c,black,Pawn,,black wins,https://lichess.org/itu1z30t,False,False,False,jesse (white) vs ow055 (black),W-N-g
W-P-d,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-P-c
W-P-e,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-P-e
W-R-a,white,Rook,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-B-f
W-P-a,white,Pawn,a2,black wins,https://lichess.org/itu1z30t,True,True,True,jesse (white) vs ow055 (black),
W-P-g,white,Pawn,,black wins,https://lichess.org/itu1z30t,False,True,False,jesse (white) vs ow055 (black),B-Q
B-P-d,black,Pawn,d7,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
B-P-f,black,Pawn,f7,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
B-R-a,black,Rook,a8,black wins,https://lichess.org/itu1z30t,True,False,True,jesse (white) vs ow055 (black),
B-K,black,King,a4,black wins,https://lichess.org/v18m4s8o,True,False,False,cheesedout (white) vs namesnik (black),
W-R-a,white,Rook,e5,black wins,https://lichess.org/v18m4s8o,True,True,True,cheesedout (white) vs namesnik (black),
B-P-a,black,Pawn,a5,black wins,https://lichess.org/v18m4s8o,True,False,True,cheesedout (white) vs namesnik (black),
B-P-b,black,Pawn,b4,black wins,https://lichess.org/v18m4s8o,True,False,True,cheesedout (white) vs namesnik (black),
W-K,white,King,f4,black wins,https://lichess.org/v18m4s8o,True,True,True,cheesedout (white) vs namesnik (black),
B-R-h,black,Rook,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-K
W-R-h,white,Rook,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-R-h
B-P-f,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-R-h
B-B-f,black,Bishop,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-R-h
W-B-c,white,Bishop,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-B-f
B-P-h,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-R-h
B-N-b,black,Knight,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-B-c
W-P-f,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-N-b
W-P-b,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-R-h
W-P-g,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-P-h
W-N-b,white,Knight,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-R-h
B-P-c,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-P-b
W-Q,white,Queen,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-P-c
B-Q,black,Queen,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-Q
W-B-f,white,Bishop,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-P-c
B-N-g,black,Knight,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-B-f
B-P-g,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-P-g
B-B-c,black,Bishop,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-P-g
W-P-e,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-R-h
B-P-e,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-R-h
W-N-g,white,Knight,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-B-c
B-P-d,black,Pawn,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-B-f
W-P-c,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-P-d
W-P-d,white,Pawn,,black wins,https://lichess.org/v18m4s8o,False,True,False,cheesedout (white) vs namesnik (black),B-Q
W-P-a,white,Pawn,a2,black wins,https://lichess.org/v18m4s8o,True,True,True,cheesedout (white) vs namesnik (black),
W-P-h,white,Pawn,h2,black wins,https://lichess.org/v18m4s8o,True,True,True,cheesedout (white) vs namesnik (black),
B-R-a,black,Rook,,black wins,https://lichess.org/v18m4s8o,False,False,False,cheesedout (white) vs namesnik (black),W-N-b
W-K,white,King,f2,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-B-f,black,Bishop,,black wins,https://lichess.org/rj5ymipn,False,False,False,namesnik (white) vs cheesedout (black),W-K
W-Q,white,Queen,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-B-f
B-P-d,black,Pawn,d3,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-P-f,white,Pawn,f3,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
W-B-f,white,Bishop,d1,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-B-c,black,Bishop,c6,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
B-Q,black,Queen,h3,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-P-g,white,Pawn,g3,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
W-P-h,white,Pawn,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-Q
B-P-g,black,Pawn,g6,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-P-d,white,Pawn,e5,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-N-g,black,Knight,,black wins,https://lichess.org/rj5ymipn,False,False,False,namesnik (white) vs cheesedout (black),W-P-d
W-N-b,white,Knight,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-N-g
B-N-b,black,Knight,,black wins,https://lichess.org/rj5ymipn,False,False,False,namesnik (white) vs cheesedout (black),W-N-b
B-P-a,black,Pawn,a6,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-R-a,white,Rook,e1,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-R-h,black,Rook,f8,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-R-h,white,Rook,f1,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-P-c,black,Pawn,c4,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-B-c,white,Bishop,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-R-h
B-K,black,King,g8,black wins,https://lichess.org/rj5ymipn,True,False,False,namesnik (white) vs cheesedout (black),
W-N-g,white,Knight,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-N-b
B-P-f,black,Pawn,,black wins,https://lichess.org/rj5ymipn,False,False,False,namesnik (white) vs cheesedout (black),W-N-g
W-P-e,white,Pawn,,black wins,https://lichess.org/rj5ymipn,False,True,False,namesnik (white) vs cheesedout (black),B-P-f
W-P-c,white,Pawn,c3,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-P-e,black,Pawn,e6,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-P-a,white,Pawn,a2,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
W-P-b,white,Pawn,b2,black wins,https://lichess.org/rj5ymipn,True,True,True,namesnik (white) vs cheesedout (black),
B-P-b,black,Pawn,b7,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
B-P-h,black,Pawn,h7,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
B-R-a,black,Rook,a8,black wins,https://lichess.org/rj5ymipn,True,False,True,namesnik (white) vs cheesedout (black),
W-R-a,white,Rook,d3,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
B-K,black,King,b8,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
W-N-g,white,Knight,e6,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
B-B-c,black,Bishop,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-R-a
W-Q,white,Queen,d5,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
B-R-a,black,Rook,c2,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
B-R-h,black,Rook,c8,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
W-P-h,white,Pawn,h4,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
W-B-c,white,Bishop,,white wins,https://lichess.org/kosac3dq,False,False,False,cheesedout (white) vs namesnik (black),B-R-h
B-N-g,black,Knight,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
W-B-f,white,Bishop,,white wins,https://lichess.org/kosac3dq,False,False,False,cheesedout (white) vs namesnik (black),B-N-g
B-P-d,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
W-K,white,King,b1,white wins,https://lichess.org/kosac3dq,True,False,False,cheesedout (white) vs namesnik (black),
B-P-b,black,Pawn,b6,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
W-P-e,white,Pawn,d4,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
B-P-c,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-P-e
B-N-b,black,Knight,d7,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
B-B-f,black,Bishop,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
W-P-a,white,Pawn,a3,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
W-N-b,white,Knight,,white wins,https://lichess.org/kosac3dq,False,False,False,cheesedout (white) vs namesnik (black),B-B-f
B-P-e,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
W-P-c,white,Pawn,,white wins,https://lichess.org/kosac3dq,False,False,False,cheesedout (white) vs namesnik (black),B-R-a
W-P-d,white,Pawn,,white wins,https://lichess.org/kosac3dq,False,False,False,cheesedout (white) vs namesnik (black),B-P-c
W-R-h,white,Rook,h1,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
W-P-b,white,Pawn,b2,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
W-P-f,white,Pawn,f2,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
W-P-g,white,Pawn,g2,white wins,https://lichess.org/kosac3dq,True,False,True,cheesedout (white) vs namesnik (black),
B-P-a,black,Pawn,a7,white wins,https://lichess.org/kosac3dq,True,True,True,cheesedout (white) vs namesnik (black),
B-P-f,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
B-P-g,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-Q
B-P-h,black,Pawn,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-B-f
B-Q,black,Queen,,white wins,https://lichess.org/kosac3dq,False,True,False,cheesedout (white) vs namesnik (black),W-B-c
B-R-a,black,Rook,e1,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
W-P-f,white,Pawn,f6,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
W-P-g,white,Pawn,g5,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
W-K,white,King,f3,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
B-P-d,black,Pawn,d2,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
W-R-h,white,Rook,d1,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
B-B-f,black,Bishop,c3,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
W-P-h,white,Pawn,h4,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
B-P-a,black,Pawn,a4,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
B-B-c,black,Bishop,b5,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
W-R-a,white,Rook,b1,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
B-R-h,black,Rook,f8,black wins,https://lichess.org/uhtxvp7j,True,False,True,metrolog (white) vs vblack (black),
B-K,black,King,c7,black wins,https://lichess.org/uhtxvp7j,True,False,False,metrolog (white) vs vblack (black),
W-P-e,white,Pawn,,black wins,https://lichess.org/uhtxvp7j,False,True,False,metrolog (white) vs vblack (black),B-B-f
B-P-e,black,Pawn,,black wins,https://lichess.org/uhtxvp7j,False,False,False,metrolog (white) vs vblack (black),W-P-e
W-B-f,white,Bishop,h7,black wins,https://lichess.org/uhtxvp7j,True,True,True,metrolog (white) vs vblack (black),
B-Q,black,Queen,,black wins,https://lichess.org/uhtxvp7j,False,False,False,metrolog (white) vs vblack (black),W-B-f
B-P-f,black,Pawn,,black wins,https://lichess.org/uhtxvp7j,False,False,False,metrolog (white) vs vblack (black),W-B-f
W-N-b,white,Knight,,black wins,https://lichess.org/uhtxvp7j,False,True,False,metrolog (white) vs vblack (black),B-P-f
B-P-g,black,Pawn,,black wins,https://lichess.org/uhtxvp7j,False,False,False,metrolog (white) vs vblack (black),W-N-b
W-Q,white,Queen,,black wins,https://lichess.org/uhtxvp7j,False,True,False,metrolog (white) vs vblack (black),B-Q
W-B-c,white,Bishop,,black wins,https://lichess.org/uhtxvp7j,False,True,False,metrolog (white) vs vblack (black),B-B-f
B-N-b,black,Knight,,black wins,https://lichess.org/uhtxvp7j,False,False,False,metrolog (white) vs vblack (black),W-B-c
W-N-g,white,Knight,,black wins,https://lichess.org/uhtxvp7j,False,True,False,metrolog (white) vs vblack (black),B-N-b
